Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),Area_Price,AvgPrice
140.0,1,0,0,0,Shahryar,580000000.0,19333.33,4142857.1428571427,1541583333.3333333
85.0,2,1,1,1,Shahryar,1419000000.0,47300.0,16694117.647058824,1541583333.3333333
120.0,2,1,1,0,Shahryar,1200000000.0,40000.0,10000000.0,1541583333.3333333
50.0,1,1,1,0,Shahryar,500000000.0,16666.67,10000000.0,1541583333.3333333
44.0,1,0,1,0,Shahryar,570000000.0,19000.0,12954545.454545455,1541583333.3333333
80.0,2,1,1,1,Shahryar,850000000.0,28333.33,10625000.0,1541583333.3333333
220.0,4,1,1,0,Shahryar,7500000000.0,250000.0,34090909.09090909,1541583333.3333333
60.0,1,1,1,0,Shahryar,600000000.0,20000.0,10000000.0,1541583333.3333333
96.0,3,1,0,1,Shahryar,1145000000.0,38166.67,11927083.333333334,1541583333.3333333
102.0,2,1,1,1,Shahryar,1225000000.0,40833.33,12009803.921568627,1541583333.3333333
127.0,2,1,1,1,Shahryar,2500000000.0,83333.33,19685039.37007874,1541583333.3333333
80.0,2,0,1,1,Shahryar,410000000.0,13666.67,5125000.0,1541583333.3333333
70.0,2,1,1,1,Northern Janatabad,3050000000.0,101666.67,43571428.571428575,3288333333.3333335
43.0,1,1,1,0,Northern Janatabad,1620000000.0,54000.0,37674418.60465116,3288333333.3333335
87.0,2,1,1,1,Northern Janatabad,3550000000.0,118333.33,40804597.70114943,3288333333.3333335
70.0,2,1,1,1,Northern Janatabad,3200000000.0,106666.67,45714285.71428572,3288333333.3333335
72.0,2,1,1,0,Northern Janatabad,2380000000.0,79333.33,33055555.555555556,3288333333.3333335
80.0,2,0,1,0,Northern Janatabad,2200000000.0,73333.33,27500000.0,3288333333.3333335
89.0,2,1,1,1,Northern Janatabad,3100000000.0,103333.33,34831460.67415731,3288333333.3333335
80.0,2,1,1,0,Northern Janatabad,3250000000.0,108333.33,40625000.0,3288333333.3333335
93.0,2,1,1,1,Northern Janatabad,4140000000.0,138000.0,44516129.03225806,3288333333.3333335
75.0,2,1,1,1,Northern Janatabad,3050000000.0,101666.67,40666666.666666664,3288333333.3333335
85.0,2,1,1,1,Northern Janatabad,3200000000.0,106666.67,37647058.823529415,3288333333.3333335
96.0,2,1,1,1,Northern Janatabad,3900000000.0,130000.0,40625000.0,3288333333.3333335
95.0,2,1,1,0,Northern Janatabad,3900000000.0,130000.0,41052631.578947365,3288333333.3333335
100.0,2,1,1,1,Northern Janatabad,4450000000.0,148333.33,44500000.0,3288333333.3333335
100.0,2,1,1,1,Northern Janatabad,5100000000.0,170000.0,51000000.0,3288333333.3333335
75.0,2,1,1,0,Northern Janatabad,2385000000.0,79500.0,31800000.0,3288333333.3333335
98.0,2,1,1,1,Northern Janatabad,4850000000.0,161666.67,49489795.91836735,3288333333.3333335
143.0,3,1,1,1,Northern Janatabad,4400000000.0,146666.67,30769230.769230768,3288333333.3333335
79.0,2,0,1,0,Northern Janatabad,3200000000.0,106666.67,40506329.11392405,3288333333.3333335
71.0,2,0,1,0,Northern Janatabad,2600000000.0,86666.67,36619718.30985916,3288333333.3333335
88.0,2,1,1,1,Northern Janatabad,2980000000.0,99333.33,33863636.36363637,3288333333.3333335
65.0,1,1,1,1,Northern Janatabad,2700000000.0,90000.0,41538461.538461536,3288333333.3333335
88.0,2,1,1,0,Northern Janatabad,3850000000.0,128333.33,43750000.0,3288333333.3333335
90.0,2,1,1,1,Northern Janatabad,3150000000.0,105000.0,35000000.0,3288333333.3333335
90.0,2,1,1,1,Northern Janatabad,3880000000.0,129333.33,43111111.11111111,3288333333.3333335
90.0,2,0,1,1,Northern Janatabad,3150000000.0,105000.0,35000000.0,3288333333.3333335
85.0,2,1,1,0,Northern Janatabad,2950000000.0,98333.33,34705882.35294118,3288333333.3333335
90.0,2,1,1,1,Northern Janatabad,4800000000.0,160000.0,53333333.333333336,3288333333.3333335
77.0,2,1,1,1,Northern Janatabad,2680000000.0,89333.33,34805194.8051948,3288333333.3333335
50.0,1,0,1,0,Northern Janatabad,1745000000.0,58166.67,34900000.0,3288333333.3333335
60.0,1,1,1,0,Northern Janatabad,2280000000.0,76000.0,38000000.0,3288333333.3333335
44.0,1,0,0,0,Northern Janatabad,1650000000.0,55000.0,37500000.0,3288333333.3333335
115.0,2,0,0,0,Northern Janatabad,5175000000.0,172500.0,45000000.0,3288333333.3333335
148.0,3,1,1,1,Daryan No,5990000000.0,199666.67,40472972.972972974,6096666666.666667
140.0,3,1,1,1,Daryan No,6300000000.0,210000.0,45000000.0,6096666666.666667
148.0,3,1,1,1,Daryan No,6000000000.0,200000.0,40540540.54054054,6096666666.666667
65.0,2,1,1,1,Southern Program Organization,2270000000.0,75666.67,34923076.92307692,2809565217.3913045
120.0,2,1,1,1,Southern Program Organization,4260000000.0,142000.0,35500000.0,2809565217.3913045
68.0,1,1,1,1,Southern Program Organization,2630000000.0,87666.67,38676470.5882353,2809565217.3913045
94.0,2,1,1,0,Southern Program Organization,3200000000.0,106666.67,34042553.19148936,2809565217.3913045
50.0,1,1,1,1,Southern Program Organization,1980000000.0,66000.0,39600000.0,2809565217.3913045
62.0,1,1,1,1,Southern Program Organization,2400000000.0,80000.0,38709677.41935484,2809565217.3913045
57.0,1,1,1,1,Southern Program Organization,2750000000.0,91666.67,48245614.03508772,2809565217.3913045
120.0,2,1,1,1,Southern Program Organization,4250000000.0,141666.67,35416666.666666664,2809565217.3913045
62.0,1,1,1,1,Southern Program Organization,2170000000.0,72333.33,35000000.0,2809565217.3913045
76.0,2,1,1,1,Southern Program Organization,3150000000.0,105000.0,41447368.421052635,2809565217.3913045
80.0,2,1,1,1,Southern Program Organization,3680000000.0,122666.67,46000000.0,2809565217.3913045
70.0,2,1,1,1,Southern Program Organization,2500000000.0,83333.33,35714285.71428572,2809565217.3913045
95.0,2,1,1,1,Southern Program Organization,4300000000.0,143333.33,45263157.89473684,2809565217.3913045
52.0,1,1,1,1,Southern Program Organization,2750000000.0,91666.67,52884615.384615384,2809565217.3913045
60.0,1,1,1,1,Southern Program Organization,2400000000.0,80000.0,40000000.0,2809565217.3913045
110.0,2,1,1,0,Southern Program Organization,3580000000.0,119333.33,32545454.545454547,2809565217.3913045
57.0,1,1,1,1,Southern Program Organization,2400000000.0,80000.0,42105263.15789474,2809565217.3913045
68.0,2,1,1,1,Southern Program Organization,2700000000.0,90000.0,39705882.35294118,2809565217.3913045
70.0,2,1,1,1,Southern Program Organization,2250000000.0,75000.0,32142857.14285714,2809565217.3913045
66.0,2,1,1,0,Southern Program Organization,2000000000.0,66666.67,30303030.303030305,2809565217.3913045
65.0,1,1,1,1,Southern Program Organization,2450000000.0,81666.67,37692307.692307696,2809565217.3913045
58.0,1,1,1,1,Southern Program Organization,2500000000.0,83333.33,43103448.27586207,2809565217.3913045
55.0,1,1,1,0,Southern Program Organization,2050000000.0,68333.33,37272727.27272727,2809565217.3913045
140.0,3,1,1,1,Rudhen,4000000000.0,133333.33,28571428.57142857,2025818181.8181818
93.0,2,1,1,1,Rudhen,1450000000.0,48333.33,15591397.849462366,2025818181.8181818
133.0,3,1,1,1,Rudhen,2260000000.0,75333.33,16992481.20300752,2025818181.8181818
132.0,2,1,1,1,Rudhen,2244000000.0,74800.0,17000000.0,2025818181.8181818
113.0,2,1,1,1,Rudhen,1550000000.0,51666.67,13716814.159292035,2025818181.8181818
75.0,2,1,1,1,Rudhen,1000000000.0,33333.33,13333333.333333334,2025818181.8181818
80.0,2,1,1,0,Rudhen,750000000.0,25000.0,9375000.0,2025818181.8181818
117.0,2,0,1,1,Rudhen,1580000000.0,52666.67,13504273.504273504,2025818181.8181818
105.0,2,1,1,0,Rudhen,1100000000.0,36666.67,10476190.476190476,2025818181.8181818
135.0,2,1,1,0,Rudhen,3500000000.0,116666.67,25925925.925925925,2025818181.8181818
200.0,2,0,0,0,Rudhen,2850000000.0,95000.0,14250000.0,2025818181.8181818
110.0,2,1,1,1,West Pars,4000000000.0,133333.33,36363636.36363637,4376363636.363636
114.0,2,1,1,1,West Pars,3820000000.0,127333.33,33508771.92982456,4376363636.363636
200.0,3,1,0,1,West Pars,10000000000.0,333333.33,50000000.0,4376363636.363636
84.0,2,1,1,1,West Pars,3100000000.0,103333.33,36904761.9047619,4376363636.363636
130.0,3,1,1,1,West Pars,6760000000.0,225333.33,52000000.0,4376363636.363636
65.0,2,0,1,1,West Pars,2000000000.0,66666.67,30769230.769230768,4376363636.363636
80.0,2,1,1,1,West Pars,2160000000.0,72000.0,27000000.0,4376363636.363636
73.0,1,1,1,1,West Pars,2200000000.0,73333.33,30136986.301369864,4376363636.363636
135.0,3,1,1,1,West Pars,5600000000.0,186666.67,41481481.481481485,4376363636.363636
110.0,3,1,1,1,West Pars,6550000000.0,218333.33,59545454.54545455,4376363636.363636
65.0,2,1,1,0,West Pars,1950000000.0,65000.0,30000000.0,4376363636.363636
70.0,2,1,0,1,Afsarieh,1650000000.0,55000.0,23571428.57142857,1866666666.6666667
120.0,1,0,0,0,Afsarieh,3150000000.0,105000.0,26250000.0,1866666666.6666667
105.0,2,1,1,1,Afsarieh,2400000000.0,80000.0,22857142.85714286,1866666666.6666667
65.0,2,1,1,0,Afsarieh,1330000000.0,44333.33,20461538.46153846,1866666666.6666667
65.0,2,1,1,1,Afsarieh,1550000000.0,51666.67,23846153.846153848,1866666666.6666667
66.0,2,0,1,0,Afsarieh,1120000000.0,37333.33,16969696.96969697,1866666666.6666667
128.0,3,1,1,1,Marzdaran,6700000000.0,223333.33,52343750.0,9467181818.181818
192.0,3,1,1,1,Marzdaran,12670000000.0,422333.33,65989583.333333336,9467181818.181818
164.0,3,1,1,1,Marzdaran,10000000000.0,333333.33,60975609.75609756,9467181818.181818
128.0,3,1,1,1,Marzdaran,5200000000.0,173333.33,40625000.0,9467181818.181818
165.0,3,1,1,1,Marzdaran,10230000000.0,341000.0,62000000.0,9467181818.181818
181.0,3,1,1,1,Marzdaran,13000000000.0,433333.33,71823204.41988951,9467181818.181818
175.0,3,1,1,1,Marzdaran,11375000000.0,379166.67,65000000.0,9467181818.181818
146.0,3,1,1,1,Marzdaran,8500000000.0,283333.33,58219178.08219178,9467181818.181818
135.0,3,1,1,1,Marzdaran,6200000000.0,206666.67,45925925.925925925,9467181818.181818
135.0,3,1,1,1,Marzdaran,7425000000.0,247500.0,55000000.0,9467181818.181818
211.0,3,1,1,1,Marzdaran,15800000000.0,526666.67,74881516.58767773,9467181818.181818
182.0,3,1,1,1,Marzdaran,11600000000.0,386666.67,63736263.73626374,9467181818.181818
181.0,3,1,1,1,Marzdaran,13000000000.0,433333.33,71823204.41988951,9467181818.181818
163.0,3,1,1,1,Marzdaran,11100000000.0,370000.0,68098159.50920245,9467181818.181818
95.0,2,1,1,1,Marzdaran,4085000000.0,136166.67,43000000.0,9467181818.181818
140.0,2,0,1,1,Marzdaran,5400000000.0,180000.0,38571428.571428575,9467181818.181818
90.0,2,1,1,1,Marzdaran,6230000000.0,207666.67,69222222.22222222,9467181818.181818
90.0,2,1,1,1,Marzdaran,6500000000.0,216666.67,72222222.22222222,9467181818.181818
157.0,3,1,1,1,Marzdaran,10200000000.0,340000.0,64968152.866242036,9467181818.181818
197.0,3,1,1,1,Marzdaran,15563000000.0,518766.67,79000000.0,9467181818.181818
128.0,3,1,1,1,Marzdaran,6700000000.0,223333.33,52343750.0,9467181818.181818
180.0,3,1,1,0,Marzdaran,10800000000.0,360000.0,60000000.0,9467181818.181818
130.0,2,1,1,1,Dorous,16900000000.0,563333.33,130000000.0,18734615384.615383
179.0,3,1,1,1,Dorous,13800000000.0,460000.0,77094972.0670391,18734615384.615383
256.0,3,1,1,1,Dorous,18500000000.0,616666.67,72265625.0,18734615384.615383
82.0,2,1,1,1,Dorous,4200000000.0,140000.0,51219512.19512195,18734615384.615383
161.0,3,1,1,1,Dorous,13000000000.0,433333.33,80745341.61490683,18734615384.615383
365.0,4,1,1,1,Dorous,47450000000.0,1581666.67,130000000.0,18734615384.615383
190.0,3,1,1,1,Dorous,12000000000.0,400000.0,63157894.7368421,18734615384.615383
135.0,2,1,1,1,Dorous,10000000000.0,333333.33,74074074.07407407,18734615384.615383
133.0,3,1,1,1,Dorous,8600000000.0,286666.67,64661654.13533834,18734615384.615383
85.0,2,1,1,1,Dorous,4200000000.0,140000.0,49411764.705882356,18734615384.615383
155.0,3,1,1,1,Dorous,9800000000.0,326666.67,63225806.451612905,18734615384.615383
530.0,4,1,1,1,Dorous,79500000000.0,2650000.0,150000000.0,18734615384.615383
105.0,2,1,1,1,Dorous,5600000000.0,186666.67,53333333.333333336,18734615384.615383
150.0,3,1,1,1,Sadeghieh,6000000000.0,200000.0,40000000.0,4745000000.0
150.0,3,1,1,1,Sadeghieh,5400000000.0,180000.0,36000000.0,4745000000.0
200.0,3,1,1,1,Sadeghieh,7000000000.0,233333.33,35000000.0,4745000000.0
63.0,1,1,1,1,Sadeghieh,1620000000.0,54000.0,25714285.714285713,4745000000.0
136.0,3,1,1,1,Sadeghieh,5150000000.0,171666.67,37867647.058823526,4745000000.0
90.0,2,1,1,1,Sadeghieh,3300000000.0,110000.0,36666666.666666664,4745000000.0
75.0,2,0,0,0,Chahardangeh,780000000.0,26000.0,10400000.0,780000000.0
78.0,2,0,1,0,Baqershahr,800000000.0,26666.67,10256410.256410256,800000000.0
48.0,1,0,0,0,Jeyhoon,850000000.0,28333.33,17708333.333333332,1748100000.0
71.0,2,0,1,1,Jeyhoon,1640000000.0,54666.67,23098591.549295776,1748100000.0
76.0,2,1,1,1,Jeyhoon,2000000000.0,66666.67,26315789.47368421,1748100000.0
85.0,2,1,1,1,Jeyhoon,2100000000.0,70000.0,24705882.352941178,1748100000.0
79.0,2,1,1,1,Jeyhoon,1817000000.0,60566.67,23000000.0,1748100000.0
85.0,2,1,1,1,Jeyhoon,1900000000.0,63333.33,22352941.17647059,1748100000.0
80.0,2,0,1,1,Jeyhoon,1750000000.0,58333.33,21875000.0,1748100000.0
54.0,1,1,1,1,Jeyhoon,1500000000.0,50000.0,27777777.777777776,1748100000.0
64.0,2,1,1,0,Jeyhoon,1500000000.0,50000.0,23437500.0,1748100000.0
95.0,2,1,1,1,Jeyhoon,2280000000.0,76000.0,24000000.0,1748100000.0
75.0,2,1,1,1,Jeyhoon,2250000000.0,75000.0,30000000.0,1748100000.0
48.0,1,1,1,1,Jeyhoon,810000000.0,27000.0,16875000.0,1748100000.0
80.0,2,1,1,1,Jeyhoon,2150000000.0,71666.67,26875000.0,1748100000.0
110.0,3,1,1,1,Jeyhoon,2330000000.0,77666.67,21181818.181818184,1748100000.0
64.0,2,1,1,0,Jeyhoon,1500000000.0,50000.0,23437500.0,1748100000.0
133.0,4,1,1,0,Jeyhoon,4700000000.0,156666.67,35338345.86466166,1748100000.0
45.0,1,1,1,0,Jeyhoon,1030000000.0,34333.33,22888888.888888888,1748100000.0
130.0,3,1,1,1,Jeyhoon,2800000000.0,93333.33,21538461.53846154,1748100000.0
42.0,1,0,1,1,Jeyhoon,1050000000.0,35000.0,25000000.0,1748100000.0
46.0,1,1,1,0,Jeyhoon,750000000.0,25000.0,16304347.826086957,1748100000.0
80.0,2,1,1,1,Jeyhoon,1500000000.0,50000.0,18750000.0,1748100000.0
60.0,1,0,1,0,Jeyhoon,1020000000.0,34000.0,17000000.0,1748100000.0
70.0,2,1,1,1,Jeyhoon,1600000000.0,53333.33,22857142.85714286,1748100000.0
78.0,2,1,0,1,Jeyhoon,2250000000.0,75000.0,28846153.846153848,1748100000.0
64.0,2,0,1,0,Jeyhoon,920000000.0,30666.67,14375000.0,1748100000.0
65.0,2,1,1,1,Jeyhoon,1400000000.0,46666.67,21538461.53846154,1748100000.0
53.0,1,1,1,1,Jeyhoon,1420000000.0,47333.33,26792452.83018868,1748100000.0
42.0,1,1,0,1,Jeyhoon,960000000.0,32000.0,22857142.85714286,1748100000.0
75.0,2,1,1,1,Jeyhoon,2350000000.0,78333.33,31333333.333333332,1748100000.0
76.0,2,1,1,1,Jeyhoon,1800000000.0,60000.0,23684210.52631579,1748100000.0
83.0,2,1,1,1,Jeyhoon,2200000000.0,73333.33,26506024.096385542,1748100000.0
100.0,2,1,1,1,Jeyhoon,2300000000.0,76666.67,23000000.0,1748100000.0
122.0,2,1,1,1,Jeyhoon,3900000000.0,130000.0,31967213.1147541,1748100000.0
47.0,1,0,1,0,Jeyhoon,850000000.0,28333.33,18085106.382978722,1748100000.0
70.0,2,1,1,1,Jeyhoon,1550000000.0,51666.67,22142857.14285714,1748100000.0
67.0,2,1,1,0,Jeyhoon,1500000000.0,50000.0,22388059.701492537,1748100000.0
70.0,2,1,1,1,Jeyhoon,1730000000.0,57666.67,24714285.714285713,1748100000.0
76.0,2,1,1,1,Jeyhoon,1850000000.0,61666.67,24342105.263157893,1748100000.0
145.0,3,1,1,1,Jeyhoon,4600000000.0,153333.33,31724137.931034483,1748100000.0
65.0,2,1,1,0,Jeyhoon,1450000000.0,48333.33,22307692.307692308,1748100000.0
56.0,1,0,1,0,Jeyhoon,950000000.0,31666.67,16964285.714285713,1748100000.0
46.0,1,1,1,1,Jeyhoon,1150000000.0,38333.33,25000000.0,1748100000.0
66.0,2,0,1,0,Jeyhoon,1187000000.0,39566.67,17984848.484848484,1748100000.0
58.0,2,0,1,0,Jeyhoon,1210000000.0,40333.33,20862068.96551724,1748100000.0
67.0,2,1,1,0,Jeyhoon,1440000000.0,48000.0,21492537.313432835,1748100000.0
40.0,1,0,1,0,Jeyhoon,800000000.0,26666.67,20000000.0,1748100000.0
60.0,2,0,1,0,Jeyhoon,650000000.0,21666.67,10833333.333333334,1748100000.0
45.0,1,0,1,0,Jeyhoon,745000000.0,24833.33,16555555.555555556,1748100000.0
67.0,2,0,1,1,Jeyhoon,1200000000.0,40000.0,17910447.76119403,1748100000.0
53.0,2,1,1,0,Jeyhoon,1100000000.0,36666.67,20754716.981132075,1748100000.0
52.0,1,0,1,0,Jeyhoon,1150100000.0,38336.67,22117307.692307692,1748100000.0
75.0,2,1,1,1,Jeyhoon,1980000000.0,66000.0,26400000.0,1748100000.0
71.0,2,1,1,0,Jeyhoon,1780000000.0,59333.33,25070422.53521127,1748100000.0
78.0,2,1,1,1,Jeyhoon,2050000000.0,68333.33,26282051.282051284,1748100000.0
63.0,1,1,1,0,Jeyhoon,1200000000.0,40000.0,19047619.04761905,1748100000.0
130.0,2,1,1,0,Jeyhoon,5200000000.0,173333.33,40000000.0,1748100000.0
130.0,2,1,1,0,Jeyhoon,5200000000.0,173333.33,40000000.0,1748100000.0
46.0,1,0,1,0,Jeyhoon,1013000000.0,33766.67,22021739.13043478,1748100000.0
53.0,1,0,0,0,Jeyhoon,900000000.0,30000.0,16981132.0754717,1748100000.0
105.0,2,1,1,1,Jeyhoon,2500000000.0,83333.33,23809523.80952381,1748100000.0
50.0,2,0,1,0,Jeyhoon,730000000.0,24333.33,14600000.0,1748100000.0
73.0,2,0,1,1,Jeyhoon,1580000000.0,52666.67,21643835.616438355,1748100000.0
50.0,1,0,0,0,Jeyhoon,715000000.0,23833.33,14300000.0,1748100000.0
42.0,1,1,1,1,Jeyhoon,900000000.0,30000.0,21428571.42857143,1748100000.0
48.0,1,1,1,0,Jeyhoon,995000000.0,33166.67,20729166.666666668,1748100000.0
53.0,1,1,1,1,Jeyhoon,1500000000.0,50000.0,28301886.79245283,1748100000.0
44.0,1,1,1,0,Jeyhoon,1040000000.0,34666.67,23636363.636363637,1748100000.0
44.0,1,1,1,0,Jeyhoon,1050000000.0,35000.0,23863636.363636363,1748100000.0
97.0,2,0,0,1,Jeyhoon,2300000000.0,76666.67,23711340.206185568,1748100000.0
87.0,2,1,1,1,Jeyhoon,1860000000.0,62000.0,21379310.344827585,1748100000.0
42.0,1,1,1,1,Jeyhoon,930000000.0,31000.0,22142857.14285714,1748100000.0
75.0,2,0,1,1,Jeyhoon,1700000000.0,56666.67,22666666.666666668,1748100000.0
58.0,1,1,1,1,Jeyhoon,1300000000.0,43333.33,22413793.103448275,1748100000.0
82.0,2,1,1,1,Jeyhoon,1890000000.0,63000.0,23048780.48780488,1748100000.0
43.0,1,0,1,1,Jeyhoon,900000000.0,30000.0,20930232.558139537,1748100000.0
40.0,1,1,1,0,Jeyhoon,830000000.0,27666.67,20750000.0,1748100000.0
46.0,1,0,1,1,Jeyhoon,940000000.0,31333.33,20434782.608695652,1748100000.0
93.0,2,1,1,1,Jeyhoon,2600000000.0,86666.67,27956989.247311827,1748100000.0
80.0,2,1,1,1,Jeyhoon,2220000000.0,74000.0,27750000.0,1748100000.0
85.0,2,0,0,1,Jeyhoon,1885000000.0,62833.33,22176470.588235293,1748100000.0
45.0,1,0,1,0,Jeyhoon,800000000.0,26666.67,17777777.777777776,1748100000.0
72.0,2,1,1,1,Jeyhoon,1850000000.0,61666.67,25694444.444444444,1748100000.0
80.0,2,1,1,1,Jeyhoon,2100000000.0,70000.0,26250000.0,1748100000.0
145.0,5,0,0,0,Jeyhoon,5000000000.0,166666.67,34482758.62068965,1748100000.0
133.0,5,0,0,0,Jeyhoon,4700000000.0,156666.67,35338345.86466166,1748100000.0
44.0,1,0,1,0,Jeyhoon,945000000.0,31500.0,21477272.727272727,1748100000.0
69.0,2,1,1,1,Jeyhoon,1700000000.0,56666.67,24637681.15942029,1748100000.0
77.0,2,1,1,1,Jeyhoon,1680000000.0,56000.0,21818181.818181816,1748100000.0
78.0,2,1,0,1,Jeyhoon,2250000000.0,75000.0,28846153.846153848,1748100000.0
65.0,1,1,1,1,Jeyhoon,1725000000.0,57500.0,26538461.53846154,1748100000.0
52.0,1,1,0,0,Jeyhoon,1200000000.0,40000.0,23076923.076923076,1748100000.0
100.0,2,1,1,1,Lavizan,3300000000.0,110000.0,33000000.0,2975000000.0
65.0,1,0,1,1,Lavizan,2650000000.0,88333.33,40769230.76923077,2975000000.0
82.0,2,1,0,1,Shams Abad,3280000000.0,109333.33,40000000.0,3452500000.0
137.0,3,1,1,1,Shams Abad,4660000000.0,155333.33,34014598.540145986,3452500000.0
108.0,2,1,1,1,Shams Abad,4550000000.0,151666.67,42129629.62962963,3452500000.0
108.0,2,1,1,1,Shams Abad,4130000000.0,137666.67,38240740.74074074,3452500000.0
43.0,1,1,1,1,Shams Abad,1800000000.0,60000.0,41860465.11627907,3452500000.0
92.0,2,1,1,1,Shams Abad,3250000000.0,108333.33,35326086.95652174,3452500000.0
88.0,2,0,1,1,Shams Abad,3350000000.0,111666.67,38068181.81818182,3452500000.0
67.0,1,1,1,1,Shams Abad,2600000000.0,86666.67,38805970.14925373,3452500000.0
120.0,3,1,1,1,Fatemi,4800000000.0,160000.0,40000000.0,4066666666.6666665
94.0,2,0,1,0,Fatemi,3100000000.0,103333.33,32978723.40425532,4066666666.6666665
105.0,2,1,1,0,Fatemi,4300000000.0,143333.33,40952380.952380955,4066666666.6666665
110.0,3,1,1,1,Keshavarz Boulevard,3950000000.0,131666.67,35909090.90909091,2942500000.0
122.0,4,1,0,1,Keshavarz Boulevard,2420000000.0,80666.67,19836065.573770493,2942500000.0
78.0,2,1,1,1,Keshavarz Boulevard,3500000000.0,116666.67,44871794.87179487,2942500000.0
60.0,1,0,1,0,Keshavarz Boulevard,1900000000.0,63333.33,31666666.666666668,2942500000.0
78.0,2,1,1,1,Kahrizak,780000000.0,26000.0,10000000.0,1082218750.0
134.0,2,1,1,1,Kahrizak,1608000000.0,53600.0,12000000.0,1082218750.0
138.0,3,1,1,1,Kahrizak,1242000000.0,41400.0,9000000.0,1082218750.0
75.0,2,0,1,1,Kahrizak,862500000.0,28750.0,11500000.0,1082218750.0
200.0,2,0,0,0,Kahrizak,2650000000.0,88333.33,13250000.0,1082218750.0
100.0,2,0,0,0,Kahrizak,1200000000.0,40000.0,12000000.0,1082218750.0
51.0,1,0,1,1,Kahrizak,610000000.0,20333.33,11960784.31372549,1082218750.0
105.0,3,1,1,1,Kahrizak,1155000000.0,38500.0,11000000.0,1082218750.0
55.0,1,0,1,1,Kahrizak,660000000.0,22000.0,12000000.0,1082218750.0
105.0,2,1,1,1,Kahrizak,1160000000.0,38666.67,11047619.047619049,1082218750.0
105.0,3,1,1,1,Kahrizak,1312000000.0,43733.33,12495238.095238095,1082218750.0
70.0,2,1,1,1,Kahrizak,714000000.0,23800.0,10200000.0,1082218750.0
82.0,2,1,1,1,Kahrizak,820000000.0,27333.33,10000000.0,1082218750.0
85.0,2,1,1,1,Kahrizak,850000000.0,28333.33,10000000.0,1082218750.0
138.0,3,1,1,1,Kahrizak,1242000000.0,41400.0,9000000.0,1082218750.0
53.0,1,0,0,0,Kahrizak,450000000.0,15000.0,8490566.03773585,1082218750.0
100.0,2,1,1,0,Qarchak,1200000000.0,40000.0,12000000.0,726720000.0
160.0,1,0,0,0,Qarchak,3600000.0,120.0,22500.0,726720000.0
50.0,1,0,0,1,Qarchak,380000000.0,12666.67,7600000.0,726720000.0
95.0,2,1,1,1,Qarchak,1450000000.0,48333.33,15263157.894736841,726720000.0
66.0,1,0,1,0,Qarchak,600000000.0,20000.0,9090909.090909092,726720000.0
80.0,2,1,1,1,Northren Jamalzadeh,3600000000.0,120000.0,45000000.0,3506428571.428571
123.0,2,1,1,1,Northren Jamalzadeh,3600000000.0,120000.0,29268292.68292683,3506428571.428571
55.0,1,0,0,1,Northren Jamalzadeh,1540000000.0,51333.33,28000000.0,3506428571.428571
94.0,2,0,1,0,Northren Jamalzadeh,2400000000.0,80000.0,25531914.893617023,3506428571.428571
140.0,3,1,1,1,Northren Jamalzadeh,6700000000.0,223333.33,47857142.85714286,3506428571.428571
84.0,2,1,1,1,Northren Jamalzadeh,2600000000.0,86666.67,30952380.95238095,3506428571.428571
114.0,2,1,1,1,Northren Jamalzadeh,5500000000.0,183333.33,48245614.03508772,3506428571.428571
40.0,1,1,0,1,Northren Jamalzadeh,1500000000.0,50000.0,37500000.0,3506428571.428571
135.0,3,1,1,1,Northren Jamalzadeh,6000000000.0,200000.0,44444444.44444445,3506428571.428571
90.0,2,1,1,1,Northren Jamalzadeh,3450000000.0,115000.0,38333333.333333336,3506428571.428571
63.0,2,1,1,1,Northren Jamalzadeh,2600000000.0,86666.67,41269841.26984127,3506428571.428571
94.0,2,0,1,0,Northren Jamalzadeh,2400000000.0,80000.0,25531914.893617023,3506428571.428571
100.0,2,0,0,0,Northren Jamalzadeh,3600000000.0,120000.0,36000000.0,3506428571.428571
85.0,2,1,1,1,Northren Jamalzadeh,3600000000.0,120000.0,42352941.176470585,3506428571.428571
80.0,2,1,1,1,Azarbaijan,2800000000.0,93333.33,35000000.0,2350416666.6666665
60.0,2,1,1,1,Azarbaijan,1950000000.0,65000.0,32500000.0,2350416666.6666665
64.0,2,1,1,1,Azarbaijan,2090000000.0,69666.67,32656250.0,2350416666.6666665
63.0,2,0,1,0,Azarbaijan,1340000000.0,44666.67,21269841.26984127,2350416666.6666665
53.0,1,1,1,1,Azarbaijan,1500000000.0,50000.0,28301886.79245283,2350416666.6666665
80.0,2,1,1,1,Azarbaijan,2480000000.0,82666.67,31000000.0,2350416666.6666665
103.0,2,1,1,1,Azarbaijan,3150000000.0,105000.0,30582524.27184466,2350416666.6666665
57.0,1,1,1,1,Azarbaijan,1750000000.0,58333.33,30701754.38596491,2350416666.6666665
54.0,1,0,1,0,Azarbaijan,1100000000.0,36666.67,20370370.37037037,2350416666.6666665
40.0,1,1,1,1,Azarbaijan,1150000000.0,38333.33,28750000.0,2350416666.6666665
55.0,2,1,1,1,Azarbaijan,1000000000.0,33333.33,18181818.181818184,2350416666.6666665
63.0,2,1,1,0,Azarbaijan,1390000000.0,46333.33,22063492.063492063,2350416666.6666665
